2010-11-18 00:00:00,46.3,34.4,29.64,NNW,331,4.0,11.0,63,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:01:00,46.2,34.3,29.64,West,279,4.0,9.0,63,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:05:00,46.1,34.2,29.64,WNW,299,1.0,1.0,63,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:06:00,46.1,34.2,29.64,NW,324,2.0,5.0,63,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:07:00,46.1,34.2,29.64,WNW,284,5.0,5.0,63,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:11:00,46.0,34.1,29.65,WNW,294,3.0,5.0,63,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:12:00,45.9,34.0,29.65,WNW,291,4.0,5.0,63,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:17:00,45.8,34.3,29.65,WNW,292,4.0,5.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:22:00,45.7,34.6,29.65,SW,216,4.0,6.0,65,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:23:00,45.7,34.2,29.66,NW,310,1.0,3.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:28:00,45.6,34.1,29.66,WNW,297,1.0,3.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:29:00,45.6,34.5,29.66,NW,315,4.0,4.0,65,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:30:00,45.6,34.1,29.66,WNW,290,4.0,4.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:33:00,45.6,34.1,29.66,WNW,289,1.0,5.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:34:00,45.5,34.0,29.66,WNW,296,11.0,11.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:35:00,45.6,34.1,29.66,WNW,284,3.0,11.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:39:00,45.6,34.1,29.66,NW,317,4.0,6.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:41:00,45.5,34.0,29.66,SW,234,1.0,4.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:44:00,45.4,34.0,29.67,WNW,283,2.0,6.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:46:00,45.4,34.3,29.66,NNW,339,4.0,4.0,65,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:50:00,45.4,34.0,29.67,West,271,4.0,6.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:51:00,45.4,34.0,29.67,NW,309,0.0,4.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:53:00,45.4,34.0,29.67,WNW,294,5.0,6.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:55:00,45.4,34.0,29.67,NNW,337,7.0,7.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:56:00,45.3,33.9,29.67,NW,305,4.0,7.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:57:00,45.3,33.9,29.67,NW,316,3.0,5.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 00:58:00,45.3,33.9,29.67,NW,316,3.0,5.0,64,0.00,,FEW049,0.00,VWS V14.00,
2010-11-18 01:01:00,45.4,34.0,29.68,WNW,302,0.0,1.0,64,0.00,,FEW055,0.00,VWS V14.00,
2010-11-18 01:03:00,45.4,34.0,29.68,NW,309,1.0,4.0,64,0.00,,FEW055,0.00,VWS V14.00,
2010-11-18 01:07:00,45.4,34.0,29.68,SSE,153,5.0,6.0,64,0.00,,FEW055,0.00,VWS V14.00,
2010-11-18 01:12:00,45.3,33.9,29.68,WNW,302,3.0,4.0,64,0.00,,FEW055,0.00,VWS V14.00,
2010-11-18 01:17:00,45.4,33.6,29.68,NNW,341,3.0,9.0,63,0.00,,FEW055,0.00,VWS V14.00,
2010-11-18 01:18:00,45.4,34.0,29.69,NNW,340,2.0,4.0,64,0.00,,FEW055,0.00,VWS V14.00,
2010-11-18 01:22:00,45.4,34.0,29.69,NW,313,2.0,3.0,64,0.00,,FEW055,0.00,VWS V14.00,
2010-11-18 01:24:00,45.4,34.0,29.69,WNW,294,2.0,6.0,64,0.00,,FEW055,0.00,VWS V14.00,
2010-11-18 01:29:00,45.4,34.0,29.69,NW,324,3.0,4.0,64,0.00,,FEW055,0.00,VWS V14.00,
2010-11-18 01:30:00,45.4,34.0,29.69,NW,319,1.0,3.0,64,0.00,,FEW055,0.00,VWS V14.00,
