2010-08-30 00:00:00,66.5,62.5,30.04,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:02:00,66.5,62.5,30.04,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:03:00,66.5,62.5,30.04,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:04:00,66.5,62.5,30.04,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:05:00,66.5,62.5,30.04,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:06:00,66.4,62.4,30.04,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:07:00,66.4,62.4,30.04,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:08:00,66.3,62.0,30.04,NW,321,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:09:00,66.3,62.0,30.04,NW,321,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:10:00,66.3,62.0,30.04,NW,321,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:13:00,66.2,61.9,30.05,NW,321,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:14:00,66.2,61.9,30.04,NW,321,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:15:00,66.2,61.9,30.05,NW,321,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:16:00,66.2,61.9,30.05,NW,321,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:17:00,66.2,61.9,30.05,NW,321,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:18:00,66.1,61.8,30.05,NW,321,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:19:00,66.1,61.8,30.05,NW,321,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:20:00,66.1,61.8,30.05,NW,321,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:23:00,66.0,61.7,30.05,NW,321,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:24:00,66.0,61.7,30.05,NW,321,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:25:00,66.0,61.7,30.05,NW,321,0.0,0.0,86,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:26:00,66.0,62.0,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:27:00,66.0,62.0,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:28:00,66.0,62.0,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:29:00,65.9,61.9,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:30:00,66.0,62.0,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:32:00,66.0,62.0,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:33:00,65.9,61.9,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:34:00,65.9,61.9,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:37:00,65.9,61.9,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:38:00,65.8,61.8,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:39:00,65.8,61.8,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:40:00,65.8,61.8,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:42:00,65.8,61.8,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:43:00,65.8,61.8,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:46:00,65.7,61.7,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:47:00,65.7,61.7,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:48:00,65.7,61.7,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:49:00,65.7,61.7,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:50:00,65.7,61.7,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:51:00,65.7,61.7,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:52:00,65.6,61.6,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:53:00,65.6,61.6,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:54:00,65.6,61.6,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:56:00,65.6,61.6,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:57:00,65.5,61.5,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:58:00,65.4,61.4,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
2010-08-30 00:59:00,65.5,61.5,30.05,NW,321,0.0,0.0,87,0.00,,CLR,0.00,VWS V14.00,
