2010-08-10 00:00:00,66.0,58.6,29.97,WNW,292,0.0,2.0,77,0.00,,,0.00,meteohub,
2010-08-10 00:02:00,66.0,58.6,29.97,West,270,0.0,2.0,77,0.00,,,0.00,meteohub,
2010-08-10 00:07:00,66.0,59.0,29.97,West,270,0.0,2.0,78,0.00,,,0.00,meteohub,
2010-08-10 00:13:00,66.2,59.2,29.94,WNW,292,1.0,2.0,78,0.00,,,0.00,meteohub,
2010-08-10 00:18:00,66.2,59.2,29.94,North,0,0.0,2.0,78,0.00,,,0.00,meteohub,
2010-08-10 00:23:00,66.2,59.5,29.94,ENE,68,0.0,2.0,79,0.00,,,0.00,meteohub,
2010-08-10 00:28:00,66.2,59.5,29.91,NNW,338,0.0,2.0,79,0.00,,,0.00,meteohub,
2010-08-10 00:39:00,66.4,60.1,29.91,NNW,338,0.0,1.0,80,0.00,,,0.00,meteohub,
2010-08-10 00:44:00,66.6,60.6,29.91,WSW,248,0.0,1.0,81,0.00,,,0.00,meteohub,
2010-08-10 00:49:00,66.6,60.6,29.91,WNW,292,0.0,3.0,81,0.00,,,0.00,meteohub,
2010-08-10 00:54:00,66.7,60.8,29.91,West,270,0.0,3.0,81,0.00,,,0.00,meteohub,
2010-08-10 00:59:00,66.7,60.8,29.91,West,270,0.0,3.0,81,0.00,,,0.00,meteohub,
2010-08-10 01:05:00,66.7,60.8,29.91,WNW,292,0.0,2.0,81,0.00,,,0.00,meteohub,
2010-08-10 01:10:00,66.7,61.2,29.91,WSW,248,0.0,2.0,82,0.00,,,0.00,meteohub,
2010-08-10 01:15:00,66.7,61.2,29.91,West,270,1.0,2.0,82,0.00,,,0.00,meteohub,
2010-08-10 01:25:00,66.9,62.2,29.94,West,270,1.0,4.0,85,0.00,,,0.00,meteohub,
2010-08-10 01:31:00,66.7,61.7,29.94,WNW,292,0.0,4.0,84,0.00,,,0.00,meteohub,
2010-08-10 01:36:00,66.7,62.1,29.94,West,270,0.0,4.0,85,0.00,,,0.00,meteohub,
2010-08-10 01:51:00,66.4,61.3,29.91,West,270,0.0,3.0,84,0.00,,,0.00,meteohub,
2010-08-10 01:57:00,66.4,61.7,29.91,West,270,1.0,1.0,85,0.00,,,0.00,meteohub,
2010-08-10 02:02:00,66.4,61.3,29.91,West,270,0.0,1.0,84,0.00,,,0.00,meteohub,
2010-08-10 02:07:00,66.4,61.7,29.91,WSW,248,0.0,2.0,85,0.00,,,0.00,meteohub,
2010-08-10 02:12:00,66.4,61.7,29.91,WSW,248,0.0,2.0,85,0.00,,,0.00,meteohub,
2010-08-10 02:22:00,66.6,62.2,29.91,West,270,0.0,1.0,86,0.00,,,0.00,meteohub,
2010-08-10 02:27:00,66.6,61.9,29.88,West,270,0.0,1.0,85,0.00,,,0.00,meteohub,
2010-08-10 02:32:00,66.6,62.2,29.88,West,270,0.0,2.0,86,0.00,,,0.00,meteohub,
2010-08-10 02:37:00,66.7,62.8,29.88,West,270,0.0,3.0,87,0.00,,,0.00,meteohub,
2010-08-10 02:47:00,66.7,62.8,29.91,North,0,0.0,3.0,87,0.00,,,0.00,meteohub,
2010-08-10 02:52:00,66.6,62.6,29.91,North,0,0.0,3.0,87,0.00,,,0.00,meteohub,
2010-08-10 02:57:00,66.4,62.4,29.88,WNW,292,0.0,3.0,87,0.00,,,0.00,meteohub,
2010-08-10 03:02:00,66.2,62.2,29.88,WNW,292,0.0,1.0,87,0.00,,,0.00,meteohub,
2010-08-10 03:07:00,66.0,62.4,29.88,WNW,292,0.0,0.0,88,0.00,,,0.00,meteohub,
2010-08-10 03:12:00,65.8,62.2,29.91,WNW,292,0.0,0.0,88,0.00,,,0.00,meteohub,
2010-08-10 03:17:00,65.8,62.4,29.91,WNW,292,0.0,0.0,89,0.00,,,0.00,meteohub,
2010-08-10 03:27:00,65.5,62.2,29.91,WNW,292,0.0,0.0,89,0.00,,,0.00,meteohub,
2010-08-10 03:32:00,65.5,62.2,29.91,WNW,292,0.0,0.0,89,0.00,,,0.00,meteohub,
2010-08-10 03:53:00,65.7,63.0,29.88,WNW,292,0.0,1.0,91,0.00,,,0.00,meteohub,
